,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover
,sector_relative_strength,downside_volatility,breakout_20,amplitude_mean_5,relative_strength,body_strength,residual_momentum,volume_change_rate,volatility_spillover,volatility_20,reversal_2_5,mom_20,mom_10,smoothed_momentum,reversal_1,volatility_skew,up_volume_ratio,range_breakout_strength,ma_dev_20,trend_stability_20,sector_relative_strength,downside_volatility,breakout_20,amplitude_mean_5,relative_strength,body_strength,residual_momentum,volume_change_rate,volatility_spillover,volatility_20,reversal_2_5,mom_20,mom_10,smoothed_momentum,reversal_1,volatility_skew,up_volume_ratio,range_breakout_strength,ma_dev_20,trend_stability_20,sector_relative_strength,downside_volatility,breakout_20,amplitude_mean_5,relative_strength,body_strength,residual_momentum,volume_change_rate,volatility_spillover,volatility_20,reversal_2_5,mom_20,mom_10,smoothed_momentum,reversal_1,volatility_skew,up_volume_ratio,range_breakout_strength,ma_dev_20,trend_stability_20
2013-12-09,-0.001021009255159929,-0.0014435683362009248,-0.0015028263180511172,-0.0008497611197080812,-0.0035475861782147864,-0.006966404841555529,0.0028320433315752918,-0.00990667556494984,-0.003508629967127178,-0.0042713904405837205,0.004979547110299575,0.00790985854006406,0.0036658394094713307,0.010020990705300454,-0.009169932271429426,0.0043100199080929325,-0.006542998280991031,0.007742016798577592,0.006256247948584296,0.008712080894144622,-0.001271009255159929,-0.0014935683362009248,-0.0017028263180511173,-0.0008497611197080812,-0.0038475861782147863,-0.007366404841555529,0.002532043331575292,-0.010056675564949841,-0.0036086299671271777,-0.004371390440583721,0.004679547110299575,0.00775985854006406,0.0035158394094713307,0.009920990705300455,-0.009619932271429427,0.0041600199080929325,-0.006742998280991031,0.007492016798577592,0.006056247948584296,0.008562080894144621,0.8333333333333333,0.16666666666666666,0.6666666666666666,0.0,1.0,1.3333333333333335,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.49999999999999994,0.3333333333333333,1.5,0.49999999999999994,0.6666666666666666,0.8333333333333333,0.6666666666666666,0.5
2013-12-10,0.015392895597858296,0.016528633496899106,0.01656473353138608,0.016033662755809044,0.015706703182043126,0.010129144770270252,0.015706703182043126,0.013826117369165114,0.015513034963968938,0.014812899608786047,0.015893904253980497,0.019195184074150922,0.017671599762094738,0.002358303863623845,0.011784943771771045,0.0018343085475734009,0.014528642825280528,0.014346294021195749,0.017284602858069965,0.0016763492543887535,0.015142895597858296,0.016378633496899105,0.01646473353138608,0.015983662755809043,0.015556703182043125,0.009679144770270251,0.015506703182043126,0.013676117369165113,0.015463034963968938,0.014762899608786047,0.015643904253980496,0.019095184074150923,0.017571599762094738,0.002208303863623845,0.011384943771771046,0.0016343085475734008,0.014378642825280527,0.014046294021195749,0.017134602858069965,0.0015263492543887535,0.8333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.5,1.5,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.8333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.3333333333333333,0.6666666666666666,0.5,0.9999999999999999,0.5,0.49999999999999994
2013-12-11,-0.0027450895567463496,-0.014468070200888914,0.00021055113281574366,-0.010346614157581108,0.008583192580385236,0.014276575642912254,0.012054928065113341,-0.005626869215636043,-0.010266389528620022,-0.007116175427042735,0.013636986679033567,0.006145696330384642,0.0022288885500417175,-0.002138651694884197,0.014604842945758735,0.009343051771177632,-0.004178216640966958,-0.0010129774542681678,0.003727949755640835,0.0007258962710522401,-0.0029950895567463494,-0.014518070200888914,6.055113281574367e-05,-0.010346614157581108,0.008383192580385236,0.013926575642912255,0.011804928065113341,-0.005826869215636043,-0.010366389528620021,-0.007116175427042735,0.013486986679033567,0.005945696330384643,0.0020788885500417176,-0.0023386516948841972,0.014204842945758736,0.009243051771177633,-0.004378216640966957,-0.0013129774542681677,0.003627949755640835,0.00062589627105224,0.8333333333333333,0.16666666666666666,0.5,0.0,0.6666666666666666,1.1666666666666665,0.8333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.5,0.6666666666666666,0.5,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333
2013-12-12,0.0021491015311082182,0.00036518357060790364,0.0038920729802790297,-0.006714568993779867,0.0005835336267798761,-0.00319764297801763,0.0011786345926768456,0.004280112390579016,-0.0031975934063250095,-0.0018948731380874868,0.005438831464071833,0.003651632247172558,-0.0008827840931698123,-0.00528906784357989,-0.0014420941515383805,0.001690531990266364,-0.0017793897674595782,-0.0019261552588831403,0.0001616809521532989,0.0033851422179328643,0.0019491015311082181,0.00026518357060790364,0.0037420729802790298,-0.006764568993779867,0.0003835336267798761,-0.00369764297801763,0.0009786345926768455,0.004130112390579016,-0.0032475934063250097,-0.0019448731380874867,0.005138831464071833,0.003451632247172558,-0.0011327840931698123,-0.00543906784357989,-0.0020420941515383803,0.001490531990266364,-0.0018793897674595783,-0.00217615525888314,-3.8319047846701085e-05,0.003185142217932864,0.6666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.6666666666666666,1.6666666666666665,0.6666666666666666,0.49999999999999994,0.16666666666666666,0.16666666666666666,1.0,0.6666666666666666,0.8333333333333333,0.49999999999999994,1.9999999999999998,0.6666666666666666,0.3333333333333333,0.8333333333333333,0.6666666666666666,0.6666666666666666
2013-12-13,-0.0052696190814355654,0.0025323649128269343,-0.0018912350389827526,-0.006886346757200105,0.004121695230841308,-0.005620274587865755,0.004851089833321239,-0.0036895605947602217,0.0013447833591816818,-0.0017669206934387558,-0.0020217243074356905,0.003676900440477267,-0.002480397138313846,0.006238927505522259,-0.009913427182027366,0.0021289953804644593,0.005311431233752236,-0.0004790427767644341,0.0006559468477865075,0.00443485976270802,-0.005519619081435566,0.0024323649128269345,-0.0021412350389827524,-0.007036346757200105,0.003921695230841308,-0.006070274587865755,0.0046010898333212384,-0.0038895605947602218,0.0012947833591816819,-0.0018669206934387558,-0.0023717243074356906,0.003526900440477267,-0.002630397138313846,0.006138927505522258,-0.010413427182027367,0.0018289953804644593,0.005161431233752236,-0.0007290427767644341,0.0004059468477865075,0.00433485976270802,0.8333333333333333,0.3333333333333333,0.8333333333333333,0.5,0.6666666666666666,1.5,0.8333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,1.1666666666666665,0.5,0.5,0.3333333333333333,1.6666666666666665,1.0,0.5,0.8333333333333333,0.8333333333333333,0.3333333333333333
2013-12-16,0.008917879674045467,-0.004510493844964658,-0.003404411742354526,-0.006283805138635097,-0.0012248833082564672,-0.002115772740943082,-0.0012248833082564672,-0.004114497792508479,-0.009442704469901012,-0.012901235696155014,-0.000347694287231823,0.0016581868276498064,0.0028715446553967037,0.004696518019986144,-0.009779615706322093,0.005416341813953376,-0.008982135610113646,-0.002327289604494761,0.007749721450053056,0.003344446408328298,0.008817879674045468,-0.004510493844964658,-0.0035044117423545258,-0.006333805138635097,-0.0014748833082564672,-0.0024657727409430823,-0.0014248833082564673,-0.004164497792508479,-0.009542704469901011,-0.013001235696155014,-0.000497694287231823,0.0015081868276498064,0.002771544655396704,0.004546518019986144,-0.010129615706322093,0.005266341813953376,-0.009232135610113646,-0.0026272896044947608,0.0076497214500530555,0.003194446408328298,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.8333333333333333,1.1666666666666665,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,1.1666666666666665,0.49999999999999994,0.8333333333333333,0.9999999999999999,0.3333333333333333,0.5
2013-12-17,-0.0042640972763864585,0.019235348054125568,0.01591549591258441,-0.019517970251755057,-0.0016776953363101033,-0.0007513622402612226,0.0005179500994679559,0.0011433795804364215,0.0155884495902213,0.015298291401375307,-0.003854870262492672,0.019003293163791943,0.014545456166738966,0.018435383742736365,-0.007088703427514576,0.0009648786419046425,-0.019229172628239623,0.0006678508243996403,0.016991956389295692,-0.00010249284073693432,-0.0045640972763864585,0.01913534805412557,0.015765495912584408,-0.019717970251755056,-0.0018276953363101033,-0.0012513622402612226,0.00041795009946795584,0.0009433795804364215,0.015438449590221299,0.015198291401375307,-0.004054870262492672,0.018803293163791944,0.014395456166738966,0.018285383742736364,-0.007488703427514576,0.0007648786419046425,-0.01942917262823962,0.0003678508243996404,0.01674195638929569,-0.0003524928407369343,1.0,0.3333333333333334,0.5000000000000001,0.6666666666666667,0.5,1.6666666666666667,0.3333333333333334,0.6666666666666666,0.5000000000000001,0.3333333333333334,0.6666666666666667,0.6666666666666667,0.5000000000000001,0.5,1.3333333333333335,0.6666666666666667,0.6666666666666667,1.0,0.8333333333333334,0.8333333333333334
2013-12-18,-0.003918408228305514,-0.003482544359406161,0.0043571517120138065,-0.019032179095447875,0.0005551325766081973,0.008678655103265289,-0.006445912355471207,0.015929917848899657,-0.001565315400101343,-0.004364693316119996,0.013940180393432124,0.0032455998873227587,0.0008138021496169705,-0.007987607855617385,0.02033856274096755,-0.0031209004717950963,0.008071788655556644,0.0014914965193100428,0.0047911248325781764,0.001485837035126192,-0.004158408228305514,-0.0036025443594061607,0.004177151712013807,-0.019152179095447874,0.00043513257660819735,0.00819865510326529,-0.006565912355471207,0.015749917848899658,-0.001625315400101343,-0.004364693316119996,0.013700180393432123,0.003005599887322759,0.0007538021496169705,-0.008107607855617385,0.01997856274096755,-0.0033009004717950963,0.007831788655556643,0.0013714965193100427,0.004611124832578177,0.0013658370351261918,0.8,0.4,0.6000000000000001,0.4,0.4,1.6,0.4,0.6000000000000001,0.2,0.0,0.8,0.8,0.2,0.4,1.2000000000000002,0.6,0.8,0.4,0.6000000000000001,0.4
2013-12-19,-0.000827050414275732,-0.005834747108201955,-0.006087825851861028,-0.005750045667114479,-0.006101164622063206,-0.0017217774217411716,-0.006101164622063206,0.0008463254893455562,-0.008055406894081796,-0.008055406894081796,0.0020912612379690334,0.0007471741270161257,-0.011890913512477863,-0.01076565022842868,0.011464812980613926,0.0015855096551450555,-0.006413087883297842,-0.005391801609889103,-0.00042464060647244865,-0.003806226549338621,-0.001007050414275732,-0.006014747108201954,-0.006207825851861028,-0.005810045667114479,-0.0063411646220632055,-0.0021642774217411715,-0.0063411646220632055,0.0005463254893455563,-0.008175406894081796,-0.008115406894081795,0.0017912612379690335,0.0004471741270161257,-0.012070913512477863,-0.01088565022842868,0.010864812980613927,0.0013455096551450556,-0.006653087883297841,-0.005691801609889103,-0.0006046406064724487,-0.004046226549338621,0.6000000000000001,0.6000000000000001,0.4,0.2,0.8,1.475,0.8,1.0,0.4,0.2,1.0,1.0,0.6000000000000001,0.4,2.0,0.8,0.8,1.0,0.6000000000000001,0.8
2013-12-20,-0.002608329142467632,-0.006571861203231036,-0.004085634583887147,0.0008170834839863091,-0.0071159102504864125,-0.003522401677135856,-0.0071159102504864125,-0.0037500865350086334,-0.007893000347790816,-0.007994582411597635,-0.005751476120339456,-0.001085579633691972,-0.005303503291946954,-0.004483723755861665,-0.007238018521923925,-0.00029769046046205627,-0.0071761827651444406,-0.006219937075465993,-0.006659508792094074,-0.0016447344221049431,-0.0027583291424676318,-0.0066718612032310365,-0.004235634583887147,0.000717083483986309,-0.007265910250486412,-0.004022401677135856,-0.007265910250486412,-0.003950086535008633,-0.008043000347790817,-0.008094582411597634,-0.0060514761203394555,-0.0012855796336919722,-0.0055035032919469535,-0.004583723755861665,-0.007838018521923925,-0.0005976904604620562,-0.0074761827651444405,-0.0064199370754659925,-0.006959508792094074,-0.001794734422104943,0.5000000000000001,0.3333333333333334,0.5000000000000001,0.3333333333333334,0.5000000000000001,1.6666666666666667,0.5000000000000001,0.6666666666666667,0.5,0.3333333333333334,1.0,0.6666666666666667,0.6666666666666667,0.3333333333333334,1.9999999999999998,1.0,1.0,0.6666666666666667,1.0,0.5000000000000001
2013-12-23,-0.0023693927018002773,0.004845397079090441,-0.0014651912382486203,-0.001797851183819921,0.0013954691898132585,0.001157445288473724,-0.0025353540852723015,0.004440792389887505,9.292084760479386e-05,-0.0025376566849660614,0.0006562380771353955,0.0005945121097441493,-0.002742051227296383,0.0030917940683391487,0.0043713530776277555,0.00020829778737843088,0.004258787137706799,-0.0015864499704777886,-0.003602046105636281,0.0010199358106466319,-0.0025693927018002774,0.0046453970790904416,-0.0016151912382486202,-0.0019478511838199209,0.0011954691898132584,0.0007574452884737241,-0.0026853540852723014,0.004290792389887505,-7.0791523952061595e-06,-0.0026376566849660612,0.0004562380771353955,0.0003945121097441493,-0.0028420512272963826,0.0029417940683391488,0.003921353077627756,8.297787378430866e-06,0.004058787137706799,-0.0017864499704777887,-0.003752046105636281,0.0008699358106466319,0.6666666666666667,0.6666666666666667,0.5000000000000001,0.5,0.6666666666666667,1.3333333333333335,0.5000000000000001,0.5,0.3333333333333334,0.3333333333333334,0.6666666666666667,0.6666666666666667,0.3333333333333334,0.5000000000000001,1.5,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.5000000000000001,0.5
2013-12-24,0.0057295532776524775,0.0026303592464338226,0.0007242538284995663,-0.004007013103259261,-0.002963187047455418,-0.0018166609374641327,-0.002963187047455418,0.007476971353386075,0.0050657265676898435,0.005575928440924072,0.0025851608787446304,-0.0062978740158793345,-0.0026755704127783054,-0.0026755704127783054,-0.004201556458266276,-0.006120319532674024,0.0075237054583785715,-0.0016721731207175238,0.0010289967214115018,-0.006844425375816976,0.005549553277652478,0.0025103592464338228,0.0006642538284995663,-0.004067013103259261,-0.003143187047455418,-0.0021766609374641328,-0.003083187047455418,0.0071769713533860755,0.005005726567689843,0.005515928440924072,0.0022851608787446305,-0.006417874015879335,-0.0027355704127783056,-0.0027355704127783056,-0.004741556458266276,-0.006240319532674024,0.007343705458378572,-0.0018521731207175238,0.0009689967214115019,-0.006964425375816976,0.6000000000000001,0.4,0.2,0.2,0.6000000000000001,1.2,0.4,1.0,0.2,0.2,1.0,0.4,0.2,0.2,1.8,0.4,0.6000000000000001,0.6,0.2,0.4
2013-12-25,0.0025997715009782093,0.003113192576347057,0.003963079238309209,0.0005470916012006333,0.004455304940015203,0.0033007645428758227,0.004455304940015203,-0.008505351018629325,0.004483531085183623,0.004483531085183623,-0.001018967982668961,0.0024654218837409704,0.004006847779271693,0.004966695303906876,0.0012619651647254094,0.005167447399872783,0.0032725529868496304,0.00456162410494636,0.005128950992416237,0.005950307091025908,0.0023597715009782095,0.003053192576347057,0.003843079238309209,0.00036709160120063333,0.004395304940015203,0.002880764542875823,0.004395304940015203,-0.008745351018629326,0.004483531085183623,0.004423531085183623,-0.001258967982668961,0.0023454218837409705,0.003826847779271693,0.004906695303906876,0.0008419651647254094,0.0050474473998727825,0.0029125529868496303,0.00432162410494636,0.005008950992416237,0.005890307091025908,0.8,0.2,0.4,0.6,0.2,1.4,0.2,0.8,0.0,0.2,0.8,0.4,0.6000000000000001,0.2,1.4000000000000001,0.4,1.2000000000000002,0.8,0.4,0.2
2013-12-26,0.007649478046913583,0.0004845836187291621,-0.003877161043841104,-0.007163459950900064,-0.0008989654126487333,0.0016738370713432543,-0.0008989654126487333,0.0004655120760233888,-0.00530793444170099,-0.0010650052686766776,-0.0016938552726792448,-0.0020369438846498554,-0.007555790338034818,-0.008487389641601763,0.0012552468160490055,0.005521975609000319,-0.005984124518460554,-0.00514989123238423,-0.004071215271741569,-0.010226285602439678,0.007529478046913582,0.0003645836187291621,-0.003937161043841104,-0.007223459950900064,-0.0010789654126487332,0.0011938370713432543,-0.0010789654126487332,0.00016551207602338885,-0.00548793444170099,-0.0011250052686766776,-0.0018138552726792447,-0.0021569438846498552,-0.007615790338034818,-0.008547389641601762,0.0007152468160490055,0.005281975609000319,-0.006224124518460554,-0.00544989123238423,-0.004131215271741569,-0.010286285602439677,0.4,0.4,0.2,0.2,0.6,1.6,0.6,1.0,0.6000000000000001,0.2,0.4,0.4,0.2,0.2,1.8,0.8,0.8,1.0,0.2,0.2
2013-12-27,-0.0021592176248072647,-0.001992567354470754,0.0022335693307030885,-0.0040061759867762396,-0.002758596257448254,-0.006436166413919043,-0.002758596257448254,0.004400981417495609,0.0028103401419308453,0.0016313073460212817,0.000876608569660986,-0.0034100579168478756,-0.005486299380440008,-0.004619471924387631,-0.0012716744140075734,-0.005003713417553813,0.00827484082731218,-0.00012119242855941387,-0.0031325319237793586,0.006102379274440217,-0.0024592176248072646,-0.002112567354470754,0.0021135693307030886,-0.004246175986776239,-0.0029985962574482538,-0.006976166413919043,-0.0029985962574482538,0.0041609814174956095,0.0025703401419308455,0.0016313073460212817,0.000696608569660986,-0.0035300579168478755,-0.005546299380440008,-0.004619471924387631,-0.0017516744140075734,-0.0053037134175538125,0.008034840827312179,-0.0004811924285594139,-0.0031925319237793588,0.006102379274440217,1.0,0.4,0.4,0.8,0.8,1.8000000000000003,0.8,0.8,0.8,0.0,0.6,0.4,0.2,0.0,1.6,1.0,0.8,1.2000000000000002,0.2,0.0
2013-12-30,0.0007219819448540442,0.030454087644700763,0.007137823193443626,0.03251021257249611,0.010094171138410313,-0.0031984191972145304,0.010094171138410313,0.025205922532800875,0.0032423794210368006,-0.002532351487353846,-0.004468783877279692,0.005762384867081449,0.028416178105230495,0.006196267361866136,0.014225080255280109,0.008334040477529503,-0.04112028558194547,-0.004142712194679166,0.028416178105230495,-0.011088612897916095,0.0006019819448540442,0.030334087644700764,0.007077823193443626,0.03245021257249611,0.009914171138410314,-0.00361841919721453,0.009914171138410314,0.025025922532800875,0.0030023794210368004,-0.002592351487353846,-0.004708783877279692,0.005702384867081449,0.028356178105230494,0.006196267361866136,0.013805080255280109,0.008274040477529504,-0.04136028558194547,-0.004442712194679166,0.028296178105230496,-0.011208612897916095,0.4,0.4,0.2,0.2,0.6000000000000001,1.4,0.6000000000000001,0.6000000000000001,0.8,0.2,0.8,0.2,0.2,0.0,1.4000000000000001,0.2,0.8,1.0,0.4,0.4
